id,name,brand,category,description,price,original_price,stock_quantity,gender,season,color,sizes,features,rating,review_count,is_active,discount_rate
189.0,Skechers Pro Spor 3.0,Skechers,Spor Tişört,"Skechers Pro Spor 3.0, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",800.0,800.0,183,kadın,4 mevsim,Mor,"['L', 'S', 'XL', 'XS', 'XXL']","['hafif', 'hızlı kuruyan']",4,366.0,True,0.0
190.0,Asics Speed Spor Max,Asics,Spor Şort,"Asics Speed Spor Max, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, esnek bel, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",170.0,170.0,48,erkek,yazlık,Yeşil,"['L', 'M', 'S', 'XL', 'XXL']","['dar kesim', 'esnek bel', 'geniş kesim', 'hafif']",3,436.0,True,0.0
192.0,Reebok Comfort Spor Max,Reebok,Spor Ayakkabı,"Reebok Comfort Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3400.0,3400.0,34,kadın,kışlık,Mavi,"['36', '37', '38', '40', '41', '42', '43', '44', '45']","['nefes alan', 'yüksek taban', 'ortopedik', 'hafif']",3,308.0,True,0.0
194.0,Puma Profesyonel Koşu Lite,Puma,Koşu Ayakkabısı,"Puma Profesyonel Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1160.0,1640.0,52,kadın,yazlık,Gri,"['37', '39', '40', '41', '42', '43']","['karbon plaka', 'hafif']",4,16.0,True,29.27
195.0,New Balance Speed Koşu Boost,New Balance,Koşu Ayakkabısı,"New Balance Speed Koşu Boost, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, yüksek koşu verimi, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4850.0,6780.0,51,kadın,4 mevsim,Mavi,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '45']","['geniş burun', 'yüksek koşu verimi', 'yastıklı taban', 'nefes alan']",4,399.0,True,28.47
196.0,Puma Comfort Koşu X,Puma,Koşu Ayakkabısı,"Puma Comfort Koşu X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2430.0,2430.0,33,kadın,yazlık,Siyah,"['36', '37', '41', '43', '44', '45']","['karbon plaka', 'geniş burun', 'amortisörlü']",3,433.0,True,0.0
197.0,Under Armour Speed Spor X,Under Armour,Spor Tişört,"Under Armour Speed Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, reflektif bant, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",600.0,600.0,133,unisex,yazlık,Mavi,"['L', 'XL', 'XS', 'XXL']","['elastik', 'reflektif bant', 'antimikrobiyal', 'UV korumalı']",3,258.0,True,0.0
199.0,Columbia Comfort Spor 3.0,Columbia,Spor Şort,"Columbia Comfort Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",310.0,310.0,82,kadın,yazlık,Siyah,"['M', 'S', 'XL', 'XS']","['geniş kesim', 'hızlı kuruyan']",4,485.0,True,0.0
201.0,Salomon Air Spor V2,Salomon,Spor Ayakkabı,"Salomon Air Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1550.0,1710.0,184,kadın,kışlık,Siyah,"['36', '37', '38', '39', '40', '42', '43', '44', '45']","['nefes alan', 'yüksek taban', 'amortisörlü', 'kaymaz taban']",4,387.0,True,9.36
202.0,Asics Air Spor Plus,Asics,Spor Ayakkabı,"Asics Air Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, amortisörlü, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",740.0,740.0,139,unisex,yazlık,Kırmızı,"['36', '40', '41', '42', '45']","['nefes alan', 'amortisörlü', 'kaymaz taban', 'terletmeyen', 'yüksek taban']",3,324.0,True,0.0
205.0,Salomon Ultra Spor Max,Salomon,Spor Şort,"Salomon Ultra Spor Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",600.0,600.0,70,erkek,yazlık,Kırmızı,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['hızlı kuruyan', 'hafif', 'fermuarlı cep', 'esnek bel']",4,68.0,True,0.0
207.0,Nike Speed Spor 3.0,Nike,Spor Tişört,"Nike Speed Spor 3.0, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, hızlı kuruyan, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",570.0,710.0,2,erkek,4 mevsim,Turuncu,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['antimikrobiyal', 'hızlı kuruyan', 'UV korumalı', 'elastik', 'nem emici']",4,434.0,True,19.72
208.0,Skechers Pro Spor X,Skechers,Spor Tişört,"Skechers Pro Spor X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, elastik, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",350.0,350.0,132,kadın,yazlık,Mavi,"['L', 'S', 'XL', 'XS', 'XXL']","['hafif', 'elastik', 'hızlı kuruyan']",4,184.0,True,0.0
210.0,Skechers Speed Koşu X,Skechers,Koşu Ayakkabısı,"Skechers Speed Koşu X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, karbon plaka, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1450.0,1810.0,183,unisex,yazlık,Gri,"['37', '39', '41', '42', '44']","['nefes alan', 'karbon plaka', 'geniş burun']",4,338.0,True,19.89
212.0,Salomon Speed Koşu Lite,Salomon,Koşu Ayakkabısı,"Salomon Speed Koşu Lite, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2520.0,2520.0,123,erkek,4 mevsim,Kırmızı,"['38', '40', '41', '42', '43', '44', '45']","['geniş burun', 'yüksek koşu verimi']",3,425.0,True,0.0
213.0,Under Armour Elite Spor Max,Under Armour,Spor Tişört,"Under Armour Elite Spor Max, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",160.0,160.0,129,erkek,4 mevsim,Beyaz,"['L', 'S', 'XL', 'XS']","['hızlı kuruyan', 'elastik']",4,423.0,True,0.0
214.0,Columbia Speed Spor Boost,Columbia,Spor Ayakkabı,"Columbia Speed Spor Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2020.0,2980.0,173,erkek,4 mevsim,Sarı,"['36', '37', '38', '39', '41', '42', '45']","['hafif', 'yüksek taban']",4,267.0,True,32.21
215.0,Reebok Ultra Spor 3.0,Reebok,Spor Ayakkabı,"Reebok Ultra Spor 3.0, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, nefes alan, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2570.0,2570.0,147,erkek,kışlık,Siyah,"['39', '41', '42', '44']","['yüksek taban', 'nefes alan', 'terletmeyen', 'su geçirmez', 'amortisörlü']",4,266.0,True,0.0
216.0,Adidas Ultra Spor Plus,Adidas,Spor Şort,"Adidas Ultra Spor Plus, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",790.0,790.0,52,unisex,yazlık,Gri,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['hızlı kuruyan', 'geniş kesim', 'hafif', 'dar kesim']",3,401.0,True,0.0
217.0,Salomon Pro Spor Boost,Salomon,Spor Şort,"Salomon Pro Spor Boost, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",170.0,170.0,86,unisex,yazlık,Lacivert,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['dar kesim', 'fermuarlı cep', 'esnek bel', 'hızlı kuruyan', 'hafif']",4,314.0,True,0.0
219.0,Nike Ultra Koşu Boost,Nike,Koşu Ayakkabısı,"Nike Ultra Koşu Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, yastıklı taban, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2120.0,2120.0,40,unisex,yazlık,Siyah,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '45']","['karbon plaka', 'yastıklı taban', 'amortisörlü', 'yüksek koşu verimi']",3,141.0,True,0.0
221.0,Reebok Speed Koşu Plus,Reebok,Koşu Ayakkabısı,"Reebok Speed Koşu Plus, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, hafif, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2670.0,3350.0,56,unisex,4 mevsim,Siyah,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '45']","['yüksek koşu verimi', 'hafif', 'nefes alan']",4,117.0,True,20.3
222.0,Under Armour Profesyonel Koşu Max,Under Armour,Koşu Ayakkabısı,"Under Armour Profesyonel Koşu Max, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1320.0,1320.0,48,unisex,yazlık,Gri,"['37', '39', '40', '42', '45']","['nefes alan', 'hafif', 'geniş burun']",4,102.0,True,0.0
223.0,Salomon Pro Spor V2,Salomon,Spor Tişört,"Salomon Pro Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",800.0,800.0,10,unisex,4 mevsim,Siyah,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['nem emici', 'hafif']",4,190.0,True,0.0
224.0,New Balance Air Koşu Max,New Balance,Koşu Ayakkabısı,"New Balance Air Koşu Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, amortisörlü, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2760.0,2760.0,175,unisex,4 mevsim,Siyah,"['41', '43', '44', '45']","['yastıklı taban', 'amortisörlü', 'nefes alan']",4,234.0,True,0.0
225.0,Nike Comfort Spor V2,Nike,Spor Ayakkabı,"Nike Comfort Spor V2, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, su geçirmez, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1060.0,1060.0,156,unisex,yazlık,Gri,"['38', '39', '41', '42', '43', '44', '45']","['hafif', 'su geçirmez', 'nefes alan', 'ortopedik', 'kaymaz taban']",3,94.0,True,0.0
226.0,Skechers Ultra Spor Max,Skechers,Spor Şort,"Skechers Ultra Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",400.0,400.0,37,erkek,yazlık,Mor,"['L', 'S', 'XS', 'XXL']","['geniş kesim', 'fermuarlı cep', 'esnek bel']",4,378.0,True,0.0
229.0,Puma Comfort Spor Boost,Puma,Spor Tişört,"Puma Comfort Spor Boost, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, antimikrobiyal, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",440.0,440.0,167,erkek,yazlık,Lacivert,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['elastik', 'antimikrobiyal', 'reflektif bant', 'hafif']",3,136.0,True,0.0
230.0,Puma Ultra Koşu Boost,Puma,Koşu Ayakkabısı,"Puma Ultra Koşu Boost, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4730.0,4730.0,20,unisex,yazlık,Gri,"['37', '40', '43', '45']","['karbon plaka', 'geniş burun']",3,203.0,True,0.0
231.0,Nike Air Spor Plus,Nike,Spor Ayakkabı,"Nike Air Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2390.0,2390.0,79,erkek,4 mevsim,Beyaz,"['36', '37', '38', '40', '43', '44']","['hafif', 'su geçirmez']",3,377.0,True,0.0
232.0,Under Armour Air Spor 3.0,Under Armour,Spor Ayakkabı,"Under Armour Air Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, nefes alan, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",870.0,870.0,161,unisex,yazlık,Mor,"['36', '37', '38', '39', '40', '42', '43', '44']","['amortisörlü', 'nefes alan', 'ortopedik', 'su geçirmez', 'yüksek taban']",4,449.0,True,0.0
233.0,Asics Pro Koşu Plus,Asics,Koşu Ayakkabısı,"Asics Pro Koşu Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2610.0,3830.0,193,kadın,yazlık,Gri,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '45']","['karbon plaka', 'hafif', 'yastıklı taban', 'amortisörlü']",4,4.0,True,31.85
234.0,New Balance Ultra Koşu Lite,New Balance,Koşu Ayakkabısı,"New Balance Ultra Koşu Lite, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, nefes alan, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2820.0,2820.0,156,unisex,4 mevsim,Kırmızı,"['36', '37', '39', '40', '44', '45']","['yüksek koşu verimi', 'nefes alan', 'karbon plaka', 'hafif', 'yastıklı taban']",4,350.0,True,0.0
236.0,Nike Elite Spor V2,Nike,Spor Tişört,"Nike Elite Spor V2, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, UV korumalı, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",430.0,430.0,37,unisex,4 mevsim,Siyah,"['L', 'M', 'XL', 'XS', 'XXL']","['elastik', 'UV korumalı', 'hafif', 'antimikrobiyal']",3,397.0,True,0.0
237.0,Reebok Air Spor X,Reebok,Spor Şort,"Reebok Air Spor X, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",620.0,800.0,197,kadın,yazlık,Kırmızı,"['L', 'M', 'S', 'XXL']","['dar kesim', 'fermuarlı cep']",3,340.0,True,22.5
238.0,Nike Comfort Spor Max,Nike,Spor Tişört,"Nike Comfort Spor Max, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",900.0,900.0,55,erkek,4 mevsim,Mavi,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['UV korumalı', 'elastik']",4,120.0,True,0.0
239.0,New Balance Profesyonel Koşu X,New Balance,Koşu Ayakkabısı,"New Balance Profesyonel Koşu X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, amortisörlü, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",910.0,910.0,194,erkek,yazlık,Turuncu,"['37', '38', '39', '42', '43', '44']","['geniş burun', 'amortisörlü', 'karbon plaka', 'hafif', 'yastıklı taban']",4,30.0,True,0.0
240.0,Columbia Air Spor Lite,Columbia,Spor Şort,"Columbia Air Spor Lite, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",270.0,370.0,143,kadın,yazlık,Lacivert,"['L', 'M', 'S', 'XL', 'XXL']","['hafif', 'fermuarlı cep', 'esnek bel', 'hızlı kuruyan']",3,356.0,True,27.03
242.0,Columbia Air Spor Plus,Columbia,Spor Ayakkabı,"Columbia Air Spor Plus, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, nefes alan, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1330.0,1330.0,28,unisex,yazlık,Gri,"['36', '38', '42', '44']","['amortisörlü', 'nefes alan', 'ortopedik']",3,337.0,True,0.0
244.0,Under Armour Speed Spor Lite,Under Armour,Spor Ayakkabı,"Under Armour Speed Spor Lite, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, nefes alan, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2970.0,3520.0,132,erkek,4 mevsim,Beyaz,"['37', '39', '40', '42', '44']","['kaymaz taban', 'nefes alan', 'amortisörlü', 'terletmeyen', 'su geçirmez']",3,371.0,True,15.62
246.0,Columbia Pro Spor Boost,Columbia,Spor Şort,"Columbia Pro Spor Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, dar kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",250.0,250.0,190,unisex,yazlık,Mor,"['L', 'M', 'XL', 'XS', 'XXL']","['hafif', 'dar kesim', 'hızlı kuruyan', 'geniş kesim']",3,492.0,True,0.0
247.0,Salomon Profesyonel Spor Max,Salomon,Spor Şort,"Salomon Profesyonel Spor Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, esnek bel, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",110.0,110.0,176,erkek,yazlık,Mavi,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['hızlı kuruyan', 'esnek bel', 'dar kesim']",4,470.0,True,0.0
248.0,Puma Ultra Spor 3.0,Puma,Spor Şort,"Puma Ultra Spor 3.0, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",380.0,380.0,187,erkek,yazlık,Sarı,"['L', 'M', 'S', 'XS', 'XXL']","['geniş kesim', 'fermuarlı cep', 'dar kesim', 'hafif']",3,166.0,True,0.0
249.0,Salomon Elite Spor X,Salomon,Spor Ayakkabı,"Salomon Elite Spor X, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3080.0,4190.0,154,kadın,kışlık,Beyaz,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '45']","['kaymaz taban', 'su geçirmez']",4,324.0,True,26.49
251.0,Puma Elite Spor Max,Puma,Spor Tişört,"Puma Elite Spor Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, hafif, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1000.0,1000.0,62,unisex,yazlık,Sarı,"['L', 'M', 'S', 'XL', 'XS']","['elastik', 'hafif', 'reflektif bant']",3,397.0,True,0.0
252.0,Under Armour Pro Koşu V2,Under Armour,Koşu Ayakkabısı,"Under Armour Pro Koşu V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, amortisörlü, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4200.0,4200.0,159,kadın,yazlık,Sarı,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '45']","['hafif', 'amortisörlü', 'yastıklı taban', 'yüksek koşu verimi']",3,22.0,True,0.0
254.0,Salomon Comfort Koşu Max,Salomon,Koşu Ayakkabısı,"Salomon Comfort Koşu Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4050.0,4050.0,13,kadın,yazlık,Kırmızı,"['37', '40', '41', '42']","['hafif', 'karbon plaka']",3,483.0,True,0.0
255.0,Adidas Profesyonel Spor 3.0,Adidas,Spor Şort,"Adidas Profesyonel Spor 3.0, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, hafif, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",450.0,450.0,182,erkek,yazlık,Kırmızı,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['fermuarlı cep', 'hafif', 'esnek bel', 'dar kesim', 'hızlı kuruyan']",3,126.0,True,0.0
258.0,Salomon Ultra Spor 3.0,Salomon,Spor Tişört,"Salomon Ultra Spor 3.0, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",860.0,960.0,81,erkek,yazlık,Mavi,"['L', 'M', 'XL', 'XS', 'XXL']","['reflektif bant', 'hafif']",4,211.0,True,10.42
259.0,Puma Ultra Spor X,Puma,Spor Ayakkabı,"Puma Ultra Spor X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, ortopedik, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",550.0,550.0,34,erkek,4 mevsim,Mavi,"['37', '38', '39', '40', '41', '42', '43']","['yüksek taban', 'ortopedik', 'hafif', 'kaymaz taban']",4,309.0,True,0.0
261.0,Under Armour Elite Koşu Max,Under Armour,Koşu Ayakkabısı,"Under Armour Elite Koşu Max, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4450.0,5850.0,188,kadın,4 mevsim,Siyah,"['36', '37', '38', '39', '40', '42', '43', '44']","['amortisörlü', 'yastıklı taban']",3,198.0,True,23.93
262.0,Reebok Pro Spor Max,Reebok,Spor Tişört,"Reebok Pro Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",230.0,230.0,46,kadın,yazlık,Turuncu,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['antimikrobiyal', 'reflektif bant']",4,480.0,True,0.0
264.0,Salomon Air Spor Lite,Salomon,Spor Şort,"Salomon Air Spor Lite, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, dar kesim, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",320.0,320.0,114,kadın,yazlık,Gri,"['M', 'S', 'XS', 'XXL']","['fermuarlı cep', 'dar kesim', 'geniş kesim']",3,92.0,True,0.0
265.0,Nike Elite Spor Plus,Nike,Spor Şort,"Nike Elite Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, esnek bel, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",410.0,410.0,1,kadın,yazlık,Yeşil,"['M', 'S', 'XL', 'XS', 'XXL']","['geniş kesim', 'esnek bel', 'hafif', 'dar kesim', 'hızlı kuruyan']",3,280.0,True,0.0
266.0,Nike Comfort Spor 3.0,Nike,Spor Tişört,"Nike Comfort Spor 3.0, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",190.0,190.0,45,kadın,4 mevsim,Beyaz,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['hızlı kuruyan', 'nem emici']",3,145.0,True,0.0
